"x" "y" "Q" "X10x10" "X20x20" "ha4plot" "Forest" "unqeID"
"5366" 604316.73316475 648166.105646491 4 2 "P" 4 "A1" "2P4A1"
"8170" 604316.7521325 648176.28730002 4 2 "P" 4 "A1" "2P4A1"
"6170" 604326.95436 648176.614400029 4 2 "P" 4 "A1" "2P4A1"
"975" 604326.936508 648166.443431973 4 2 "P" 4 "A1" "2P4A1"
"4170" 604306.5298215 648165.767861009 3 3 "P" 4 "A1" "3P4A1"
"775" 604306.549905 648175.960200012 3 3 "P" 4 "A1" "3P4A1"
"5267" 604316.7521325 648176.28730002 3 3 "P" 4 "A1" "3P4A1"
"880" 604316.73316475 648166.105646491 3 3 "P" 4 "A1" "3P4A1"
"1165" 604306.509738 648155.575522006 1 4 "P" 4 "A1" "4P4A1"
"480" 604306.5298215 648165.767861009 1 4 "P" 4 "A1" "4P4A1"
"2215" 604316.73316475 648166.105646491 1 4 "P" 4 "A1" "4P4A1"
"597" 604316.714197 648155.923992991 1 4 "P" 4 "A1" "4P4A1"
"21116" 604316.6762615 648135.560686022 2 1 "Q" 4 "A1" "1Q4A1"
"5171" 604316.69522925 648145.742339551 2 1 "Q" 4 "A1" "1Q4A1"
"3166" 604326.900804 648146.101496041 2 1 "Q" 4 "A1" "1Q4A1"
"681" 604326.882952 648135.930528045 2 1 "Q" 4 "A1" "1Q4A1"
"5367" 604316.69522925 648145.742339551 4 2 "Q" 4 "A1" "2Q4A1"
"8171" 604316.714197 648155.923993021 4 2 "Q" 4 "A1" "2Q4A1"
"6171" 604326.918656 648156.272464037 4 2 "Q" 4 "A1" "2Q4A1"
"976" 604326.900804 648146.101496041 4 2 "Q" 4 "A1" "2Q4A1"
"4171" 604306.4896545 648145.383183062 3 3 "Q" 4 "A1" "3Q4A1"
"776" 604306.509738 648155.575522006 3 3 "Q" 4 "A1" "3Q4A1"
"5268" 604316.714197 648155.923993021 3 3 "Q" 4 "A1" "3Q4A1"
"881" 604316.69522925 648145.742339551 3 3 "Q" 4 "A1" "3Q4A1"
"1166" 604306.469571 648135.190843999 1 4 "Q" 4 "A1" "4Q4A1"
"481" 604306.4896545 648145.383183062 1 4 "Q" 4 "A1" "4Q4A1"
"2216" 604316.69522925 648145.742339551 1 4 "Q" 4 "A1" "4Q4A1"
"598" 604316.6762615 648135.560686022 1 4 "Q" 4 "A1" "4Q4A1"
"21117" 604316.638326 648115.197379053 2 1 "R" 4 "A1" "1R4A1"
"5172" 604316.65729375 648125.379032522 2 1 "R" 4 "A1" "1R4A1"
"3167" 604326.8651 648125.759560049 2 1 "R" 4 "A1" "1R4A1"
"682" 604326.847248 648115.588592052 2 1 "R" 4 "A1" "1R4A1"
"5368" 604316.65729375 648125.379032522 4 2 "R" 4 "A1" "2R4A1"
"8172" 604316.6762615 648135.560686022 4 2 "R" 4 "A1" "2R4A1"
"6172" 604326.882952 648135.930528045 4 2 "R" 4 "A1" "2R4A1"
"977" 604326.8651 648125.759560049 4 2 "R" 4 "A1" "2R4A1"
"4172" 604306.4494875 648124.998504996 3 3 "R" 4 "A1" "3R4A1"
"777" 604306.469571 648135.190843999 3 3 "R" 4 "A1" "3R4A1"
"5269" 604316.6762615 648135.560686022 3 3 "R" 4 "A1" "3R4A1"
"882" 604316.65729375 648125.379032522 3 3 "R" 4 "A1" "3R4A1"
"1167" 604306.429404 648114.806166053 1 4 "R" 4 "A1" "4R4A1"
"482" 604306.4494875 648124.998504996 1 4 "R" 4 "A1" "4R4A1"
"2217" 604316.65729375 648125.379032522 1 4 "R" 4 "A1" "4R4A1"
"599" 604316.638326 648115.197379053 1 4 "R" 4 "A1" "4R4A1"
"21118" 604316.6003905 648094.834072053 2 1 "S" 4 "A1" "1S4A1"
"5173" 604316.61935825 648105.015725553 2 1 "S" 4 "A1" "1S4A1"
"3168" 604326.829396 648105.417624056 2 1 "S" 4 "A1" "1S4A1"
"683" 604326.811544 648095.24665606 2 1 "S" 4 "A1" "1S4A1"
"5369" 604316.61935825 648105.015725553 4 2 "S" 4 "A1" "2S4A1"
"8173" 604316.638326 648115.197379053 4 2 "S" 4 "A1" "2S4A1"
"6173" 604326.847248 648115.588592052 4 2 "S" 4 "A1" "2S4A1"
"978" 604326.829396 648105.417624056 4 2 "S" 4 "A1" "2S4A1"
"4173" 604306.4093205 648104.61382705 3 3 "S" 4 "A1" "3S4A1"
"778" 604306.429404 648114.806166053 3 3 "S" 4 "A1" "3S4A1"
"5270" 604316.638326 648115.197379053 3 3 "S" 4 "A1" "3S4A1"
"883" 604316.61935825 648105.015725553 3 3 "S" 4 "A1" "3S4A1"
"1168" 604306.389237 648094.421488047 1 4 "S" 4 "A1" "4S4A1"
"483" 604306.4093205 648104.61382705 1 4 "S" 4 "A1" "4S4A1"
"2218" 604316.61935825 648105.015725553 1 4 "S" 4 "A1" "4S4A1"
"5100" 604316.6003905 648094.834072053 1 4 "S" 4 "A1" "4S4A1"
"21119" 604316.562455 648074.470765024 2 1 "T" 4 "A1" "1T4A1"
"5174" 604316.58142275 648084.652418524 2 1 "T" 4 "A1" "1T4A1"
"3169" 604326.793692 648085.075688004 2 1 "T" 4 "A1" "1T4A1"
"684" 604326.77584 648074.904720008 2 1 "T" 4 "A1" "1T4A1"
"5370" 604316.58142275 648084.652418524 4 2 "T" 4 "A1" "2T4A1"
"8174" 604316.6003905 648094.834072053 4 2 "T" 4 "A1" "2T4A1"
"6174" 604326.811544 648095.24665606 4 2 "T" 4 "A1" "2T4A1"
"979" 604326.793692 648085.075688004 4 2 "T" 4 "A1" "2T4A1"
"4174" 604306.3691535 648084.229149044 3 3 "T" 4 "A1" "3T4A1"
"779" 604306.389237 648094.421488047 3 3 "T" 4 "A1" "3T4A1"
"5271" 604316.6003905 648094.834072053 3 3 "T" 4 "A1" "3T4A1"
"884" 604316.58142275 648084.652418524 3 3 "T" 4 "A1" "3T4A1"
"1169" 604306.34907 648074.03681004 1 4 "T" 4 "A1" "4T4A1"
"484" 604306.3691535 648084.229149044 1 4 "T" 4 "A1" "4T4A1"
"2219" 604316.58142275 648084.652418524 1 4 "T" 4 "A1" "4T4A1"
"5101" 604316.562455 648074.470765024 1 4 "T" 4 "A1" "4T4A1"
"21120" 604296.135685 648073.602855027 2 1 "U" 4 "A1" "1U4A1"
"5175" 604296.15688425 648083.805879503 2 1 "U" 4 "A1" "1U4A1"
"3170" 604306.3691535 648084.229149044 2 1 "U" 4 "A1" "1U4A1"
"685" 604306.34907 648074.03681004 2 1 "U" 4 "A1" "1U4A1"
"5371" 604296.15688425 648083.805879503 4 2 "U" 4 "A1" "2U4A1"
"8175" 604296.1780835 648094.00890404 4 2 "U" 4 "A1" "2U4A1"
"6175" 604306.389237 648094.421488047 4 2 "U" 4 "A1" "2U4A1"
"980" 604306.3691535 648084.229149044 4 2 "U" 4 "A1" "2U4A1"
"4175" 604285.944615 648083.382609963 3 3 "U" 4 "A1" "3U4A1"
"780" 604285.96693 648093.596320033 3 3 "U" 4 "A1" "3U4A1"
"5272" 604296.1780835 648094.00890404 3 3 "U" 4 "A1" "3U4A1"
"885" 604296.15688425 648083.805879503 3 3 "U" 4 "A1" "3U4A1"
"1170" 604285.9223 648073.168900013 1 4 "U" 4 "A1" "4U4A1"
"485" 604285.944615 648083.382609963 1 4 "U" 4 "A1" "4U4A1"
"2220" 604296.15688425 648083.805879503 1 4 "U" 4 "A1" "4U4A1"
"5102" 604296.135685 648073.602855027 1 4 "U" 4 "A1" "4U4A1"
"21121" 604296.1780835 648094.00890404 2 1 "V" 4 "A1" "1V4A1"
"5176" 604296.19928275 648104.211928546 2 1 "V" 4 "A1" "1V4A1"
"3171" 604306.4093205 648104.61382705 2 1 "V" 4 "A1" "1V4A1"
"686" 604306.389237 648094.421488047 2 1 "V" 4 "A1" "1V4A1"
"5372" 604296.19928275 648104.211928546 4 2 "V" 4 "A1" "2V4A1"
"8176" 604296.220482 648114.414953053 4 2 "V" 4 "A1" "2V4A1"
"6176" 604306.429404 648114.806166053 4 2 "V" 4 "A1" "2V4A1"
"981" 604306.4093205 648104.61382705 4 2 "V" 4 "A1" "2V4A1"
"4176" 604285.989245 648103.810030043 3 3 "V" 4 "A1" "3V4A1"
"781" 604286.01156 648114.023740053 3 3 "V" 4 "A1" "3V4A1"
"5273" 604296.220482 648114.414953053 3 3 "V" 4 "A1" "3V4A1"
"886" 604296.19928275 648104.211928546 3 3 "V" 4 "A1" "3V4A1"
"1171" 604285.96693 648093.596320033 1 4 "V" 4 "A1" "4V4A1"
"486" 604285.989245 648103.810030043 1 4 "V" 4 "A1" "4V4A1"
"2221" 604296.19928275 648104.211928546 1 4 "V" 4 "A1" "4V4A1"
"5103" 604296.1780835 648094.00890404 1 4 "V" 4 "A1" "4V4A1"
"21122" 604296.220482 648114.414953053 2 1 "W" 4 "A1" "1W4A1"
"5177" 604296.24168125 648124.6179775 2 1 "W" 4 "A1" "1W4A1"
"3172" 604306.4494875 648124.998504996 2 1 "W" 4 "A1" "1W4A1"
"687" 604306.429404 648114.806166053 2 1 "W" 4 "A1" "1W4A1"
"5373" 604296.24168125 648124.6179775 4 2 "W" 4 "A1" "2W4A1"
"8177" 604296.2628805 648134.821001977 4 2 "W" 4 "A1" "2W4A1"
"6177" 604306.469571 648135.190843999 4 2 "W" 4 "A1" "2W4A1"
"982" 604306.4494875 648124.998504996 4 2 "W" 4 "A1" "2W4A1"
"4177" 604286.033875 648124.237450004 3 3 "W" 4 "A1" "3W4A1"
"782" 604286.05619 648134.451159954 3 3 "W" 4 "A1" "3W4A1"
"5274" 604296.2628805 648134.821001977 3 3 "W" 4 "A1" "3W4A1"
"887" 604296.24168125 648124.6179775 3 3 "W" 4 "A1" "3W4A1"
"1172" 604286.01156 648114.023740053 1 4 "W" 4 "A1" "4W4A1"
"487" 604286.033875 648124.237450004 1 4 "W" 4 "A1" "4W4A1"
"2222" 604296.24168125 648124.6179775 1 4 "W" 4 "A1" "4W4A1"
"5104" 604296.220482 648114.414953053 1 4 "W" 4 "A1" "4W4A1"
"21123" 604286.078505 648144.664869905 2 1 "X" 4 "A1" "1X4A1"
"5178" 604296.28407975 648145.024026453 2 1 "X" 4 "A1" "1X4A1"
"3173" 604296.305279 648155.22705096 2 1 "X" 4 "A1" "1X4A1"
"688" 604286.10082 648154.878579974 2 1 "X" 4 "A1" "1X4A1"
"5374" 604296.28407975 648145.024026453 4 2 "X" 4 "A1" "2X4A1"
"6178" 604296.305279 648155.22705096 4 2 "X" 4 "A1" "2X4A1"
"8178" 604306.509738 648155.575522006 4 2 "X" 4 "A1" "2X4A1"
"983" 604306.4896545 648145.383183062 4 2 "X" 4 "A1" "2X4A1"
"4178" 604296.2628805 648134.821001947 3 3 "X" 4 "A1" "3X4A1"
"5275" 604296.28407975 648145.024026453 3 3 "X" 4 "A1" "3X4A1"
"783" 604306.4896545 648145.383183062 3 3 "X" 4 "A1" "3X4A1"
"888" 604306.469571 648135.190843999 3 3 "X" 4 "A1" "3X4A1"
"1173" 604286.05619 648134.451159954 1 4 "X" 4 "A1" "4X4A1"
"488" 604296.2628805 648134.821001947 1 4 "X" 4 "A1" "4X4A1"
"2223" 604296.28407975 648145.024026453 1 4 "X" 4 "A1" "4X4A1"
"5105" 604286.078505 648144.664869905 1 4 "X" 4 "A1" "4X4A1"
"21124" 604286.123135 648165.092289984 2 1 "Y" 4 "A1" "1Y4A1"
"5179" 604296.32647825 648165.430075467 2 1 "Y" 4 "A1" "1Y4A1"
"3174" 604296.3476775 648175.633100033 2 1 "Y" 4 "A1" "1Y4A1"
"689" 604286.14545 648175.305999994 2 1 "Y" 4 "A1" "1Y4A1"
"5375" 604296.32647825 648165.430075467 4 2 "Y" 4 "A1" "2Y4A1"
"6179" 604296.3476775 648175.633100033 4 2 "Y" 4 "A1" "2Y4A1"
"8179" 604306.549905 648175.960200012 4 2 "Y" 4 "A1" "2Y4A1"
"984" 604306.5298215 648165.767861009 4 2 "Y" 4 "A1" "2Y4A1"
"4179" 604296.305279 648155.22705096 3 3 "Y" 4 "A1" "3Y4A1"
"5276" 604296.32647825 648165.430075467 3 3 "Y" 4 "A1" "3Y4A1"
"784" 604306.5298215 648165.767861009 3 3 "Y" 4 "A1" "3Y4A1"
"889" 604306.509738 648155.575522006 3 3 "Y" 4 "A1" "3Y4A1"
"1174" 604286.10082 648154.878579974 1 4 "Y" 4 "A1" "4Y4A1"
"489" 604296.305279 648155.22705096 1 4 "Y" 4 "A1" "4Y4A1"
"2224" 604296.32647825 648165.430075467 1 4 "Y" 4 "A1" "4Y4A1"
"5106" 604286.123135 648165.092289984 1 4 "Y" 4 "A1" "4Y4A1"
"53100" 604401.10942875 647060.0937235 4 1 "A" 1 "A2" "1A1A2"
"81100" 604408.275855 647066.9607 4 1 "A" 1 "A2" "1A1A2"
"61100" 604415.4473 647059.6748 4 1 "A" 1 "A2" "1A1A2"
"9100" 604408.275855 647052.818565 4 1 "A" 1 "A2" "1A1A2"
"21125" 604393.9430025 647053.226747 2 2 "A" 1 "A2" "2A1A2"
"51110" 604401.10942875 647060.0937235 2 2 "A" 1 "A2" "2A1A2"
"3175" 604408.275855 647052.818565 2 2 "A" 1 "A2" "2A1A2"
"6200" 604401.10441 647045.96233 2 2 "A" 1 "A2" "2A1A2"
"1175" 604386.781595 647060.491164 1 3 "A" 1 "A2" "3A1A2"
"4200" 604393.9430025 647067.368882 1 3 "A" 1 "A2" "3A1A2"
"2225" 604401.10942875 647060.0937235 1 3 "A" 1 "A2" "3A1A2"
"5300" 604393.9430025 647053.226747 1 3 "A" 1 "A2" "3A1A2"
"41100" 604393.9430025 647067.368882 3 4 "A" 1 "A2" "4A1A2"
"7100" 604401.10441 647074.2466 3 4 "A" 1 "A2" "4A1A2"
"52100" 604408.275855 647066.9607 3 4 "A" 1 "A2" "4A1A2"
"8200" 604401.10942875 647060.0937235 3 4 "A" 1 "A2" "4A1A2"
"53110" 604386.77657625 647046.3597705 4 1 "B" 1 "A2" "1B1A2"
"81110" 604393.9430025 647053.226747 4 1 "B" 1 "A2" "1B1A2"
"61110" 604401.10441 647045.96233 4 1 "B" 1 "A2" "1B1A2"
"9110" 604393.932965 647039.106095 4 1 "B" 1 "A2" "1B1A2"
"21126" 604379.61015 647039.492794 2 2 "B" 1 "A2" "2B1A2"
"51111" 604386.77657625 647046.3597705 2 2 "B" 1 "A2" "2B1A2"
"3176" 604393.932965 647039.106095 2 2 "B" 1 "A2" "2B1A2"
"6210" 604386.76152 647032.24986 2 2 "B" 1 "A2" "2B1A2"
"1176" 604372.45878 647046.735728 1 3 "B" 1 "A2" "3B1A2"
"4210" 604379.6201875 647053.613446 1 3 "B" 1 "A2" "3B1A2"
"2226" 604386.77657625 647046.3597705 1 3 "B" 1 "A2" "3B1A2"
"5410" 604379.61015 647039.492794 1 3 "B" 1 "A2" "3B1A2"
"41110" 604379.6201875 647053.613446 3 4 "B" 1 "A2" "4B1A2"
"7110" 604386.781595 647060.491164 3 4 "B" 1 "A2" "4B1A2"
"52110" 604393.9430025 647053.226747 3 4 "B" 1 "A2" "4B1A2"
"8210" 604386.77657625 647046.3597705 3 4 "B" 1 "A2" "4B1A2"
"53210" 604372.44372375 647032.6258175 4 1 "C" 1 "A2" "1C1A2"
"81210" 604379.61015 647039.492794 4 1 "C" 1 "A2" "1C1A2"
"61210" 604386.76152 647032.24986 4 1 "C" 1 "A2" "1C1A2"
"9210" 604379.590075 647025.393625 4 1 "C" 1 "A2" "1C1A2"
"21210" 604365.2772975 647025.758841 2 2 "C" 1 "A2" "2C1A2"
"51210" 604372.44372375 647032.6258175 2 2 "C" 1 "A2" "2C1A2"
"3210" 604379.590075 647025.393625 2 2 "C" 1 "A2" "2C1A2"
"6310" 604372.41863 647018.53739 2 2 "C" 1 "A2" "2C1A2"
"1210" 604358.135965 647032.980292 1 3 "C" 1 "A2" "3C1A2"
"4310" 604365.2973725 647039.85801 1 3 "C" 1 "A2" "3C1A2"
"2310" 604372.44372375 647032.6258175 1 3 "C" 1 "A2" "3C1A2"
"5510" 604365.2772975 647025.758841 1 3 "C" 1 "A2" "3C1A2"
"41210" 604365.2973725 647039.85801 3 4 "C" 1 "A2" "4C1A2"
"7210" 604372.45878 647046.735728 3 4 "C" 1 "A2" "4C1A2"
"52210" 604379.61015 647039.492794 3 4 "C" 1 "A2" "4C1A2"
"8310" 604372.44372375 647032.6258175 3 4 "C" 1 "A2" "4C1A2"
"53310" 604358.11087125 647018.8918645 4 1 "D" 1 "A2" "1D1A2"
"81310" 604365.2772975 647025.758841 4 1 "D" 1 "A2" "1D1A2"
"61310" 604372.41863 647018.53739 4 1 "D" 1 "A2" "1D1A2"
"9310" 604365.247185 647011.681155 4 1 "D" 1 "A2" "1D1A2"
"21310" 604350.944445 647012.024888 2 2 "D" 1 "A2" "2D1A2"
"51310" 604358.11087125 647018.8918645 2 2 "D" 1 "A2" "2D1A2"
"3310" 604365.247185 647011.681155 2 2 "D" 1 "A2" "2D1A2"
"6410" 604358.07574 647004.82492 2 2 "D" 1 "A2" "2D1A2"
"1310" 604343.81315 647019.224856 1 3 "D" 1 "A2" "3D1A2"
"4410" 604350.9745575 647026.102574 1 3 "D" 1 "A2" "3D1A2"
"2410" 604358.11087125 647018.8918645 1 3 "D" 1 "A2" "3D1A2"
"5610" 604350.944445 647012.024888 1 3 "D" 1 "A2" "3D1A2"
"41310" 604350.9745575 647026.102574 3 4 "D" 1 "A2" "4D1A2"
"7310" 604358.135965 647032.980292 3 4 "D" 1 "A2" "4D1A2"
"52310" 604365.2772975 647025.758841 3 4 "D" 1 "A2" "4D1A2"
"8410" 604358.11087125 647018.8918645 3 4 "D" 1 "A2" "4D1A2"
"53410" 604343.77801875 647005.1579115 4 1 "E" 1 "A2" "1E1A2"
"81410" 604350.944445 647012.024888 4 1 "E" 1 "A2" "1E1A2"
"61410" 604358.07574 647004.82492 4 1 "E" 1 "A2" "1E1A2"
"9410" 604350.904295 646997.968685 4 1 "E" 1 "A2" "1E1A2"
"21410" 604336.6115925 646998.290935 2 2 "E" 1 "A2" "2E1A2"
"51410" 604343.77801875 647005.1579115 2 2 "E" 1 "A2" "2E1A2"
"3410" 604350.904295 646997.968685 2 2 "E" 1 "A2" "2E1A2"
"6510" 604343.73285 646991.11245 2 2 "E" 1 "A2" "2E1A2"
"1410" 604329.490335 647005.46942 1 3 "E" 1 "A2" "3E1A2"
"4510" 604336.6517425 647012.347138 1 3 "E" 1 "A2" "3E1A2"
"2510" 604343.77801875 647005.1579115 1 3 "E" 1 "A2" "3E1A2"
"5710" 604336.6115925 646998.290935 1 3 "E" 1 "A2" "3E1A2"
"41410" 604336.6517425 647012.347138 3 4 "E" 1 "A2" "4E1A2"
"7410" 604343.81315 647019.224856 3 4 "E" 1 "A2" "4E1A2"
"52410" 604350.944445 647012.024888 3 4 "E" 1 "A2" "4E1A2"
"8510" 604343.77801875 647005.1579115 3 4 "E" 1 "A2" "4E1A2"
"53510" 604329.52546625 647019.5363645 4 1 "F" 1 "A2" "1F1A2"
"81510" 604336.681855 647026.424824 4 1 "F" 1 "A2" "1F1A2"
"61510" 604343.81315 647019.224856 4 1 "F" 1 "A2" "1F1A2"
"9510" 604336.6517425 647012.347138 4 1 "F" 1 "A2" "1F1A2"
"21510" 604322.3690775 647012.647905 2 2 "F" 1 "A2" "2F1A2"
"51510" 604329.52546625 647019.5363645 2 2 "F" 1 "A2" "2F1A2"
"3510" 604336.6517425 647012.347138 2 2 "F" 1 "A2" "2F1A2"
"6610" 604329.490335 647005.46942 2 2 "F" 1 "A2" "2F1A2"
"1510" 604315.24782 647019.82639 1 3 "F" 1 "A2" "3F1A2"
"4610" 604322.39919 647026.725591 1 3 "F" 1 "A2" "3F1A2"
"2610" 604329.52546625 647019.5363645 1 3 "F" 1 "A2" "3F1A2"
"5810" 604322.3690775 647012.647905 1 3 "F" 1 "A2" "3F1A2"
"41510" 604322.39919 647026.725591 3 4 "F" 1 "A2" "4F1A2"
"7510" 604329.55056 647033.624792 3 4 "F" 1 "A2" "4F1A2"
"52510" 604336.681855 647026.424824 3 4 "F" 1 "A2" "4F1A2"
"8610" 604329.52546625 647019.5363645 3 4 "F" 1 "A2" "4F1A2"
"53610" 604343.83824375 647033.3132835 4 1 "G" 1 "A2" "1G1A2"
"81610" 604350.9946325 647040.201743 4 1 "G" 1 "A2" "1G1A2"
"61610" 604358.135965 647032.980292 4 1 "G" 1 "A2" "1G1A2"
"9610" 604350.9745575 647026.102574 4 1 "G" 1 "A2" "1G1A2"
"21610" 604336.681855 647026.424824 2 2 "G" 1 "A2" "2G1A2"
"51610" 604343.83824375 647033.3132835 2 2 "G" 1 "A2" "2G1A2"
"3610" 604350.9745575 647026.102574 2 2 "G" 1 "A2" "2G1A2"
"6710" 604343.81315 647019.224856 2 2 "G" 1 "A2" "2G1A2"
"1610" 604329.55056 647033.624792 1 3 "G" 1 "A2" "3G1A2"
"4710" 604336.70193 647040.523993 1 3 "G" 1 "A2" "3G1A2"
"2710" 604343.83824375 647033.3132835 1 3 "G" 1 "A2" "3G1A2"
"5910" 604336.681855 647026.424824 1 3 "G" 1 "A2" "3G1A2"
"41610" 604336.70193 647040.523993 3 4 "G" 1 "A2" "4G1A2"
"7610" 604343.8533 647047.423194 3 4 "G" 1 "A2" "4G1A2"
"52610" 604350.9946325 647040.201743 3 4 "G" 1 "A2" "4G1A2"
"8710" 604343.83824375 647033.3132835 3 4 "G" 1 "A2" "4G1A2"
"53710" 604358.15102125 647047.0902025 4 1 "H" 1 "A2" "1H1A2"
"81710" 604365.30741 647053.978662 4 1 "H" 1 "A2" "1H1A2"
"61710" 604372.45878 647046.735728 4 1 "H" 1 "A2" "1H1A2"
"9710" 604365.2973725 647039.85801 4 1 "H" 1 "A2" "1H1A2"
"21710" 604350.9946325 647040.201743 2 2 "H" 1 "A2" "2H1A2"
"51710" 604358.15102125 647047.0902025 2 2 "H" 1 "A2" "2H1A2"
"3710" 604365.2973725 647039.85801 2 2 "H" 1 "A2" "2H1A2"
"6810" 604358.135965 647032.980292 2 2 "H" 1 "A2" "2H1A2"
"1710" 604343.8533 647047.423194 1 3 "H" 1 "A2" "3H1A2"
"4810" 604351.00467 647054.322395 1 3 "H" 1 "A2" "3H1A2"
"2810" 604358.15102125 647047.0902025 1 3 "H" 1 "A2" "3H1A2"
"51010" 604350.9946325 647040.201743 1 3 "H" 1 "A2" "3H1A2"
"41710" 604351.00467 647054.322395 3 4 "H" 1 "A2" "4H1A2"
"7710" 604358.15604 647061.221596 3 4 "H" 1 "A2" "4H1A2"
"52710" 604365.30741 647053.978662 3 4 "H" 1 "A2" "4H1A2"
"8810" 604358.15102125 647047.0902025 3 4 "H" 1 "A2" "4H1A2"
"53810" 604372.46379875 647060.8671215 4 1 "I" 1 "A2" "1I1A2"
"81810" 604379.6201875 647067.755581 4 1 "I" 1 "A2" "1I1A2"
"61810" 604386.781595 647060.491164 4 1 "I" 1 "A2" "1I1A2"
"9810" 604379.6201875 647053.613446 4 1 "I" 1 "A2" "1I1A2"
"21810" 604365.30741 647053.978662 2 2 "I" 1 "A2" "2I1A2"
"51810" 604372.46379875 647060.8671215 2 2 "I" 1 "A2" "2I1A2"
"3810" 604379.6201875 647053.613446 2 2 "I" 1 "A2" "2I1A2"
"6910" 604372.45878 647046.735728 2 2 "I" 1 "A2" "2I1A2"
"1810" 604358.15604 647061.221596 1 3 "I" 1 "A2" "3I1A2"
"4910" 604365.30741 647068.120797 1 3 "I" 1 "A2" "3I1A2"
"2910" 604372.46379875 647060.8671215 1 3 "I" 1 "A2" "3I1A2"
"51910" 604365.30741 647053.978662 1 3 "I" 1 "A2" "3I1A2"
"41810" 604365.30741 647068.120797 3 4 "I" 1 "A2" "4I1A2"
"7810" 604372.45878 647075.019998 3 4 "I" 1 "A2" "4I1A2"
"52810" 604379.6201875 647067.755581 3 4 "I" 1 "A2" "4I1A2"
"8910" 604372.46379875 647060.8671215 3 4 "I" 1 "A2" "4I1A2"
"53910" 604386.77657625 647074.6440405 4 1 "J" 1 "A2" "1J1A2"
"81910" 604393.932965 647081.5325 4 1 "J" 1 "A2" "1J1A2"
"61910" 604401.10441 647074.2466 4 1 "J" 1 "A2" "1J1A2"
"9910" 604393.9430025 647067.368882 4 1 "J" 1 "A2" "1J1A2"
"21910" 604379.6201875 647067.755581 2 2 "J" 1 "A2" "2J1A2"
"511010" 604386.77657625 647074.6440405 2 2 "J" 1 "A2" "2J1A2"
"3910" 604393.9430025 647067.368882 2 2 "J" 1 "A2" "2J1A2"
"61010" 604386.781595 647060.491164 2 2 "J" 1 "A2" "2J1A2"
"1910" 604372.45878 647075.019998 1 3 "J" 1 "A2" "3J1A2"
"41010" 604379.61015 647081.919199 1 3 "J" 1 "A2" "3J1A2"
"21010" 604386.77657625 647074.6440405 1 3 "J" 1 "A2" "3J1A2"
"52010" 604379.6201875 647067.755581 1 3 "J" 1 "A2" "3J1A2"
"41910" 604379.61015 647081.919199 3 4 "J" 1 "A2" "4J1A2"
"7910" 604386.76152 647088.8184 3 4 "J" 1 "A2" "4J1A2"
"52910" 604393.932965 647081.5325 3 4 "J" 1 "A2" "4J1A2"
"81010" 604386.77657625 647074.6440405 3 4 "J" 1 "A2" "4J1A2"
"53101" 604372.44372375 647089.1943575 4 1 "K" 1 "A2" "1K1A2"
"81101" 604379.590075 647096.1043 4 1 "K" 1 "A2" "1K1A2"
"61101" 604386.76152 647088.8184 4 1 "K" 1 "A2" "1K1A2"
"9101" 604379.61015 647081.919199 4 1 "K" 1 "A2" "1K1A2"
"211010" 604365.2973725 647082.284415 2 2 "K" 1 "A2" "2K1A2"
"51112" 604372.44372375 647089.1943575 2 2 "K" 1 "A2" "2K1A2"
"31010" 604379.61015 647081.919199 2 2 "K" 1 "A2" "2K1A2"
"6201" 604372.45878 647075.019998 2 2 "K" 1 "A2" "2K1A2"
"11010" 604358.135965 647089.548832 1 3 "K" 1 "A2" "3K1A2"
"4201" 604365.2772975 647096.469516 1 3 "K" 1 "A2" "3K1A2"
"22010" 604372.44372375 647089.1943575 1 3 "K" 1 "A2" "3K1A2"
"5301" 604365.2973725 647082.284415 1 3 "K" 1 "A2" "3K1A2"
"41101" 604365.2772975 647096.469516 3 4 "K" 1 "A2" "4K1A2"
"7101" 604372.41863 647103.3902 3 4 "K" 1 "A2" "4K1A2"
"52101" 604379.590075 647096.1043 3 4 "K" 1 "A2" "4K1A2"
"8201" 604372.44372375 647089.1943575 3 4 "K" 1 "A2" "4K1A2"
"53111" 604358.15102125 647075.3744725 4 1 "L" 1 "A2" "1L1A2"
"81111" 604365.2973725 647082.284415 4 1 "L" 1 "A2" "1L1A2"
"61111" 604372.45878 647075.019998 4 1 "L" 1 "A2" "1L1A2"
"9111" 604365.30741 647068.120797 4 1 "L" 1 "A2" "1L1A2"
"211110" 604351.00467 647068.46453 2 2 "L" 1 "A2" "2L1A2"
"51121" 604358.15102125 647075.3744725 2 2 "L" 1 "A2" "2L1A2"
"31110" 604365.30741 647068.120797 2 2 "L" 1 "A2" "2L1A2"
"6211" 604358.15604 647061.221596 2 2 "L" 1 "A2" "2L1A2"
"11110" 604343.8533 647075.707464 1 3 "L" 1 "A2" "3L1A2"
"4211" 604350.9946325 647082.628148 1 3 "L" 1 "A2" "3L1A2"
"22110" 604358.15102125 647075.3744725 1 3 "L" 1 "A2" "3L1A2"
"5401" 604351.00467 647068.46453 1 3 "L" 1 "A2" "3L1A2"
"41111" 604350.9946325 647082.628148 3 4 "L" 1 "A2" "4L1A2"
"7111" 604358.135965 647089.548832 3 4 "L" 1 "A2" "4L1A2"
"52111" 604365.2973725 647082.284415 3 4 "L" 1 "A2" "4L1A2"
