"index" "site" "blockN" "blockL" "plot" "sp" "sdlrep" "wl" "origin" "mother" "name" "poss" "x" "y" "ztopo" "per.water.feb" "per.water.mar" "per.water.may" "light" "sand" "time" "mortality" "f.time" "height" "dia" "Tbio" "cdia" "rgr" "flood" "wden"
"778" 567 "A1" 7 "g" 14 "Pmal" 2 "H" "Mud" "8MPmal8m" "dPmal2" 10 40 40 96.7266666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 7.84267190042156 1.58 NA NA "Pmal"
"779" 1975 "A1" 7 "g" 14 "Sgib" 4 "H" "Mud" "Sgib1" "Sgib4" 11 40 80 98.9266666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 6.15752160103599 1.4 NA NA "Sgib"
"780" 1047 "A1" 7 "g" 14 "Sxan" 3 "H" "All" "Sxan2OUa" "gSxan3" 12 40 120 101.526666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 28.2743338823081 3 NA NA "Sxan"
"781" 1207 "A1" 7 "g" 14 "Spar" 3 "H" "Mud" "9PSpar2" "cSpar3" 13 40 160 107.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 9.40247265292889 1.73 NA NA "Spar"
"782" 599 "A1" 7 "g" 14 "Ptom" 2 "H" "Mud" "9JPtom14m" "dPtom2" 14 40 200 105.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 27.7116746380502 2.97 NA NA "Ptom"
"783" 1815 "A1" 7 "g" 14 "Sfal" 4 "H" "Mud" "Sfal1" "Sfal4" 15 40 240 101.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 5.22792433483878 1.29 NA NA "Sfal"
"784" 663 "A1" 7 "g" 14 "Slep" 2 "H" "Mud" "9PSlep2m" "aSlep2" 16 40 280 103.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 18.0955736846772 2.4 NA NA "Slep"
"785" 823 "A1" 7 "g" 14 "Swal" 2 "H" NA "Swal1" "Swal2" 17 80 0 97.9266666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 28.4631436007889 3.01 NA NA "Swal"
"786" 1783 "A1" 7 "g" 14 "Smec" 4 "H" "All" "Smec1" "Smec4" 18 80 40 102.726666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 108.988446497602 5.89 NA NA "Smec"
"787" 919 "A1" 7 "g" 14 "Dry" 2 "H" NA "Dry1" "Dry2" 19 80 80 105.926666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 22.7328786006411 2.69 NA NA "Dry"
"788" 1335 "A1" 7 "g" 14 "Swal" 3 "H" NA "Swal1" "Swal3" 20 80 120 107.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 47.051319013549 3.87 NA NA "Swal"
"789" 983 "A1" 7 "g" 14 "Sbec" 2 "H" "Mud" "Sbec1" "Sbec2" 21 80 160 108.726666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 30.9748469273339 3.14 NA NA "Sbec"
"790" 1943 "A1" 7 "g" 14 "Dry" 4 "H" NA "Dry1" "Dry4" 22 80 200 105.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 29.4166169711534 3.06 NA NA "Dry"
"791" 1463 "A1" 7 "g" 14 "Sgib" 3 "H" "Mud" "Sgib1" "Sgib3" 23 80 240 106.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 5.06707479097498 1.27 NA NA "Sgib"
"792" 855 "A1" 7 "g" 14 "Ssem" 2 "H" "All" "Ssem1" "Ssem2" 24 80 280 106.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 9.84229562443146 1.77 NA NA "Ssem"
"793" 151 "A1" 7 "g" 14 "Slep" 1 "H" "Mud" "Slep1RDCm" "dSlep1" 25 120 0 99.0266666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 6.15752160103599 1.4 NA NA "Slep"
"794" 247 "A1" 7 "g" 14 "Smec" 1 "H" "All" "Smec1" "Smec1" 26 120 40 106.626666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 67.055410235282 4.62 NA NA "Smec"
"795" 1015 "A1" 7 "g" 14 "Smac" 2 "H" "Mud" "Smac1" "Smac2" 27 120 80 108.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 30.3857983047858 3.11 NA NA "Smac"
"796" 535 "A1" 7 "g" 14 "Sxan" 2 "H" "Mud" "Sxan1RDCm" "aSxan2" 28 120 120 105.126666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 3.07907495978336 0.99 NA NA "Sxan"
"797" 215 "A1" 7 "g" 14 "Sacu" 1 "H" "Mud" "8MSacu2" "aSacu1" 29 120 160 106.126666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 24.630086404144 2.8 NA NA "Sacu"
"798" 503 "A1" 7 "g" 14 "Smac" 1 "H" "Mud" "Smac1" "Smac1" 30 120 200 106.326666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 3.46360590058275 1.05 NA NA "Smac"
"799" 951 "A1" 7 "g" 14 "Sgib" 2 "H" "Mud" "Sgib1" "Sgib2" 31 120 240 107.926666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 11.2220831178881 1.89 NA NA "Sgib"
"800" 279 "A1" 7 "g" 14 "Sfal" 1 "H" "Mud" "Sfal1" "Sfal1" 32 120 280 107.926666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 22.7328786006411 2.69 NA NA "Sfal"
"801" 1079 "A1" 7 "g" 14 "Pmal" 3 "H" "All" "AllPmal1a" "fPmal3" 33 160 0 98.4266666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 28.2743338823081 3 NA NA "Pmal"
"802" 1495 "A1" 7 "g" 14 "Sbec" 3 "H" "Mud" "Sbec1" "Sbec3" 34 160 40 102.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 26.970258771803 2.93 NA NA "Sbec"
"803" 2039 "A1" 7 "g" 14 "Smac" 4 "H" "Mud" "Smac1" "Smac4" 35 160 80 107.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 19.6349540849362 2.5 NA NA "Smac"
"804" 1303 "A1" 7 "g" 14 "Sfal" 3 "H" "Mud" "Sfal1" "Sfal3" 36 160 120 108.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 0 NA NA NA "Sfal"
"805" 2007 "A1" 7 "g" 14 "Sbec" 4 "H" "Mud" "Sbec1" "Sbec4" 37 160 160 109.726666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 29.8024045490142 3.08 NA NA "Sbec"
"806" 87 "A1" 7 "g" 14 "Ptom" 1 "H" "Mud" "Ptom3RCDm" "cPtom1" 38 160 200 110.626666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 19.9503699873566 2.52 NA NA "Ptom"
"807" 311 "A1" 7 "g" 14 "Swal" 1 "H" NA "Swal1" "Swal1" 39 160 240 114.626666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 53.0680972637042 4.11 NA NA "Swal"
"808" 1271 "A1" 7 "g" 14 "Smec" 3 "H" "All" "Smec1" "Smec3" 40 160 280 113.926666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 83.9713158785362 5.17 NA NA "Smec"
"809" 439 "A1" 7 "g" 14 "Sgib" 1 "H" "Mud" "Sgib1" "Sgib1" 41 200 0 98.4266666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 4.44880935674851 1.19 NA NA "Sgib"
"810" 1623 "A1" 7 "g" 14 "Ptom" 4 "H" "All" "Allptom4a" "hPtom4" 42 200 40 103.626666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 40.2639080854682 3.58 NA NA "Ptom"
"811" 1399 "A1" 7 "g" 14 "Spau" 3 "H" NA "Spau1" "Spau3" 43 200 80 109.226666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 7.84267190042156 1.58 NA NA "Spau"
"812" 1751 "A1" 7 "g" 14 "Sacu" 4 "H" "Mud" "9OSacu3" "bSacu4" 44 200 120 110.926666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 3.33291564619341 1.03 NA NA "Sacu"
"813" 1239 "A1" 7 "g" 14 "Sacu" 3 "H" "Mud" "9OSacu3" "bSacu3" 45 200 160 111.126666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 3.52989350557349 1.06 NA NA "Sacu"
"814" 631 "A1" 7 "g" 14 "Ssmi" 2 "H" "Mud" "90Ssmi10m" "bSsmi2" 46 200 200 111.926666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 16.61902513749 2.3 NA NA "Ssmi"
"815" 1431 "A1" 7 "g" 14 "Dry" 3 "H" NA "Dry1" "Dry3" 47 200 240 114.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 12.1922069293166 1.97 NA NA "Dry"
"816" 183 "A1" 7 "g" 14 "Spar" 1 "H" "Mud" "9QSpar10" "aSpar1" 48 200 280 103.026666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 5.64104376878583 1.34 NA NA "Spar"
"817" 375 "A1" 7 "g" 14 "Spau" 1 "H" NA "Spau1" "Spau1" 49 240 0 103.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 19.7923478768811 2.51 NA NA "Spau"
"818" 1879 "A1" 7 "g" 14 "Ssem" 4 "H" "All" "Ssem1" "Ssem4" 50 240 40 107.526666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 8.76158775159657 1.67 NA NA "Ssem"
"819" 759 "A1" 7 "g" 14 "Smec" 2 "H" "All" "Smec1" "Smec2" 51 240 80 112.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 79.48512156921 5.03 NA NA "Smec"
"820" 727 "A1" 7 "g" 14 "Sacu" 2 "H" "Mud" "8MSacu2" "aSacu2" 52 240 120 111.126666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 7.25833566685386 1.52 NA NA "Sacu"
"821" 1719 "A1" 7 "g" 14 "Spar" 4 "H" "Mud" "9PSpar2" "cSpar4" 53 240 160 112.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 7.35415424278835 1.53 NA NA "Spar"
"822" 1559 "A1" 7 "g" 14 "Sxan" 4 "H" "All" "9KSxan2a" "hSxan4" 54 240 200 115.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 7.54767635024948 1.55 NA NA "Sxan"
"823" 1655 "A1" 7 "g" 14 "Ssmi" 4 "H" "All" "Ssmi3a" "dSsmi4" 55 240 240 116.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 28.2743338823081 3 NA NA "Ssmi"
"824" 1911 "A1" 7 "g" 14 "Spau" 4 "H" NA "Spau1" "Spau4" 56 240 280 112.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 26.970258771803 2.93 NA NA "Spau"
"825" 471 "A1" 7 "g" 14 "Sbec" 1 "H" "Mud" "Sbec1" "Sbec1" 57 280 0 101.926666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 70.2865382794991 4.73 NA NA "Sbec"
"826" 791 "A1" 7 "g" 14 "Sfal" 2 "H" "Mud" "Sfal1" "Sfal2" 58 280 40 108.226666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 17.0553923570736 2.33 NA NA "Sfal"
"827" 1687 "A1" 7 "g" 14 "Slep" 4 "H" "All" "12HSlep8a" "fSlep4" 59 280 80 111.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 17.6460117759485 2.37 NA NA "Slep"
"828" 23 "A1" 7 "g" 14 "Sxan" 1 "H" "Mud" "8MSxan9m" "bSxan1" 60 280 120 115.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 14.9301049269201 2.18 NA NA "Sxan"
"829" 1527 "A1" 7 "g" 14 "Smac" 3 "H" "Mud" "Smac1" "Smac3" 61 280 160 118.426666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 19.9503699873566 2.52 NA NA "Smac"
"830" 1847 "A1" 7 "g" 14 "Swal" 4 "H" NA "Swal1" "Swal4" 62 280 200 119.126666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 31.5695504166585 3.17 NA NA "Swal"
"831" 343 "A1" 7 "g" 14 "Ssem" 1 "H" "All" "Ssem1" "Ssem1" 63 280 240 121.026666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 14.6574146845885 2.16 NA NA "Ssem"
"832" 695 "A1" 7 "g" 14 "Spar" 2 "H" "Mud" "Spar1RDC" "bSpar2" 64 280 280 123.026666666667 26.06290869 19.2 18.65 12 42.769 0 0 "0" NA NA 9.51148591800846 1.74 NA NA "Spar"
"833" 1671 "A1" 7 "g" 13 "Slep" 4 "L" "All" "12HSlep8a" "fSlep4" 1 0 0 31.9266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 30.7778690679538 3.13 NA NA "Slep"
"834" 231 "A1" 7 "g" 13 "Smec" 1 "L" "All" "Smec1" "Smec1" 2 0 40 32.5266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 60.8212337734984 4.4 NA NA "Smec"
"835" 359 "A1" 7 "g" 13 "Spau" 1 "L" NA "Spau1" "Spau1" 3 0 80 30.9266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 13.0740519871793 2.04 NA NA "Spau"
"836" 1927 "A1" 7 "g" 13 "Dry" 4 "L" NA "Dry1" "Dry4" 4 0 120 29.6266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 35.8908111116712 3.38 NA NA "Dry"
"837" 711 "A1" 7 "g" 13 "Sacu" 2 "L" "Mud" "8MSacu2" "aSacu2" 5 0 160 29.6266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 3.73252623173003 1.09 NA NA "Sacu"
"838" 71 "A1" 7 "g" 13 "Ptom" 1 "L" "Mud" "9IPtom5m" "aPtom1" 6 0 200 27.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 46.8084739014265 3.86 NA NA "Ptom"
"839" 1255 "A1" 7 "g" 13 "Smec" 3 "L" "All" "Smec1" "Smec3" 7 0 240 27.4266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 71.4803434878632 4.77 NA NA "Smec"
"840" 199 "A1" 7 "g" 13 "Sacu" 1 "L" "Mud" "8MSacu2" "aSacu1" 8 0 280 25.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 3.20473866592695 1.01 NA NA "Sacu"
"841" 935 "A1" 7 "g" 13 "Sgib" 2 "L" "Mud" "Sgib1" "Sgib2" 9 40 0 31.2266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 4.5238934211693 1.2 NA NA "Sgib"
"842" 615 "A1" 7 "g" 13 "Ssmi" 2 "L" "Mud" "9HSsmi4m" "cSsmi2" 10 40 40 32.1266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 13.0740519871793 2.04 NA NA "Ssmi"
"843" 1415 "A1" 7 "g" 13 "Dry" 3 "L" NA "Dry1" "Dry3" 11 40 80 30.2266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 18.2466842913149 2.41 NA NA "Dry"
"844" 455 "A1" 7 "g" 13 "Sbec" 1 "L" "Mud" "Sbec1" "Sbec1" 12 40 120 25.7266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 11.4608441595609 1.91 NA NA "Sbec"
"845" 295 "A1" 7 "g" 13 "Swal" 1 "L" NA "Swal1" "Swal1" 13 40 160 26.4266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 40.9415496208475 3.61 NA NA "Swal"
"846" 1159 "A1" 7 "g" 13 "Slep" 3 "L" "All" "8PSlep2a" "eSlep3" 14 40 200 26.4266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 17.9450913965703 2.39 NA NA "Slep"
"847" 551 "A1" 7 "g" 13 "Pmal" 2 "L" "Mud" "8LPmal9m" "bPmal2" 15 40 240 26.1266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 21.7300822256152 2.63 NA NA "Pmal"
"848" 391 "A1" 7 "g" 13 "Dry" 1 "L" NA "Dry1" "Dry1" 16 40 280 24.7266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 15.7632552986521 2.24 NA NA "Dry"
"849" 1351 "A1" 7 "g" 13 "Ssem" 3 "L" "All" "Ssem1" "Ssem3" 17 80 0 30.1266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 53.3266503390946 4.12 NA NA "Ssem"
"850" 487 "A1" 7 "g" 13 "Smac" 1 "L" "Mud" "Smac1" "Smac1" 18 80 40 27.8266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 31.7690415501614 3.18 NA NA "Smac"
"851" 1959 "A1" 7 "g" 13 "Sgib" 4 "L" "Mud" "Sgib1" "Sgib4" 19 80 80 27.6266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 3.07907495978336 0.99 NA NA "Sgib"
"852" 327 "A1" 7 "g" 13 "Ssem" 1 "L" "All" "Ssem1" "Ssem1" 20 80 120 26.1266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 17.4974144434337 2.36 NA NA "Ssem"
"853" 775 "A1" 7 "g" 13 "Sfal" 2 "L" "Mud" "Sfal1" "Sfal2" 21 80 160 25.5266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 6.33470742669846 1.42 NA NA "Sfal"
"854" 39 "A1" 7 "g" 13 "Pmal" 1 "L" "Mud" "9LPmal7m" "cPmal1" 22 80 200 24.6266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 8.65697271623203 1.66 NA NA "Pmal"
"855" 1031 "A1" 7 "g" 13 "Sxan" 3 "L" "All" "11HSxan1a" "iSxan3" 23 80 240 24.9266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 51.5299735005066 4.05 NA NA "Sxan"
"856" 1863 "A1" 7 "g" 13 "Ssem" 4 "L" "All" "Ssem1" "Ssem4" 24 80 280 24.1266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 7.16314540945009 1.51 NA NA "Ssem"
"857" 519 "A1" 7 "g" 13 "Sxan" 2 "L" "Mud" "Sxan3RDCm" "eSxan2" 25 120 0 30.9266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 4.752915525616 1.23 NA NA "Sxan"
"858" 679 "A1" 7 "g" 13 "Spar" 2 "L" "Mud" "Spar1RDC" "bSpar2" 26 120 40 29.6266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 15.9043128087983 2.25 NA NA "Spar"
"859" 1735 "A1" 7 "g" 13 "Sacu" 4 "L" "Mud" "9OSacu3" "bSacu4" 27 120 80 28.0266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 4.59960580412082 1.21 NA NA "Sacu"
"860" 1607 "A1" 7 "g" 13 "Ptom" 4 "L" "All" "PtomRDC4a" "fPtom4" 28 120 120 26.8266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 44.8883324715524 3.78 NA NA "Ptom"
"861" 263 "A1" 7 "g" 13 "Sfal" 1 "L" "Mud" "Sfal1" "Sfal1" 29 120 160 27.6266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 5.30929158456675 1.3 NA NA "Sfal"
"862" 1991 "A1" 7 "g" 13 "Sbec" 4 "L" "Mud" "Sbec1" "Sbec4" 30 120 200 28.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 21.5651486113018 2.62 NA NA "Sbec"
"863" 1703 "A1" 7 "g" 13 "Spar" 4 "L" "Mud" "Spar1RDC" "bSpar4" 31 120 240 27.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 12.9461891661782 2.03 NA NA "Spar"
"864" 167 "A1" 7 "g" 13 "Spar" 1 "L" "Mud" "9QSpar10" "aSpar1" 32 120 280 25.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 8.34689752132272 1.63 NA NA "Spar"
"865" 1127 "A1" 7 "g" 13 "Ssmi" 3 "L" "All" "Ssmi5a" "eSsmi3" 33 160 0 30.9266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 30.5815195271045 3.12 NA NA "Ssmi"
"866" 1447 "A1" 7 "g" 13 "Sgib" 3 "L" "Mud" "Sgib1" "Sgib3" 34 160 40 30.1266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 6.06987116600084 1.39 NA NA "Sgib"
"867" 7 "A1" 7 "g" 13 "Sxan" 1 "L" "Mud" "Sxan3RDCm" "eSxan1" 35 160 80 30.8266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 8.55298599939821 1.65 NA NA "Sxan"
"868" 967 "A1" 7 "g" 13 "Sbec" 2 "L" "Mud" "Sbec1" "Sbec2" 36 160 120 30.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 9.0792027688745 1.7 NA NA "Sbec"
"869" 1383 "A1" 7 "g" 13 "Spau" 3 "L" NA "Spau1" "Spau3" 37 160 160 28.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 6.51440652648379 1.44 NA NA "Spau"
"870" 423 "A1" 7 "g" 13 "Sgib" 1 "L" "Mud" "Sgib1" "Sgib1" 38 160 200 27.8266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 5.64104376878583 1.34 NA NA "Sgib"
"871" 1895 "A1" 7 "g" 13 "Spau" 4 "L" NA "Spau1" "Spau4" 39 160 240 26.8266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 7.25833566685386 1.52 NA NA "Spau"
"872" 1191 "A1" 7 "g" 13 "Spar" 3 "L" "Mud" "9PSpar2" "cSpar3" 40 160 280 26.2266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 4.83051286415967 1.24 NA NA "Spar"
"873" 1095 "A1" 7 "g" 13 "Ptom" 3 "L" "All" "8LPtom6a" "gPtom3" 41 200 0 32.8266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 19.166542620286 2.47 NA NA "Ptom"
"874" 135 "A1" 7 "g" 13 "Slep" 1 "L" "Mud" "8QSlep4m" "cSlep1" 42 200 40 33.0266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 17.2021047339963 2.34 NA NA "Slep"
"875" 1543 "A1" 7 "g" 13 "Sxan" 4 "L" "All" "9KSxan29a" "fSxan4" 43 200 80 32.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 14.5220120412188 2.15 NA NA "Sxan"
"876" 1319 "A1" 7 "g" 13 "Swal" 3 "L" NA "Swal1" "Swal3" 44 200 120 29.6266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 36.1034969343193 3.39 NA NA "Swal"
"877" 1063 "A1" 7 "g" 13 "Pmal" 3 "L" "All" "12HPmal1a" "gPmal3" 45 200 160 29.7266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 60.8212337734984 4.4 NA NA "Pmal"
"878" 1287 "A1" 7 "g" 13 "Sfal" 3 "L" "Mud" "Sfal1" "Sfal3" 46 200 200 29.1266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 8.97270277791781 1.69 NA NA "Sfal"
"879" 1639 "A1" 7 "g" 13 "Ssmi" 4 "L" "All" "Ssmi3a" "dSsmi4" 47 200 240 28.0266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 15.6228261070367 2.23 NA NA "Ssmi"
"880" 999 "A1" 7 "g" 13 "Smac" 2 "L" "Mud" "Smac1" "Smac2" 48 200 280 28.2266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 20.4282062299676 2.55 NA NA "Smac"
"881" 1831 "A1" 7 "g" 13 "Swal" 4 "L" NA "Swal1" "Swal4" 49 240 0 32.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 56.7450173054656 4.25 NA NA "Swal"
"882" 807 "A1" 7 "g" 13 "Swal" 2 "L" NA "Swal1" "Swal2" 50 240 40 32.2266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 54.8911634805823 4.18 NA NA "Swal"
"883" 839 "A1" 7 "g" 13 "Ssem" 2 "L" "All" "Ssem1" "Ssem2" 51 240 80 32.2266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 20.9116973393551 2.58 NA NA "Ssem"
"884" 1799 "A1" 7 "g" 13 "Sfal" 4 "L" "Mud" "Sfal1" "Sfal4" 52 240 120 30.9266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 8.24479576008105 1.62 NA NA "Sfal"
"885" 1479 "A1" 7 "g" 13 "Sbec" 3 "L" "Mud" "Sbec1" "Sbec3" 53 240 160 29.1266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 55.9467386121885 4.22 NA NA "Sbec"
"886" 743 "A1" 7 "g" 13 "Smec" 2 "L" "All" "Smec1" "Smec2" 54 240 200 29.0266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 70.584047103794 4.74 NA NA "Smec"
"887" 2023 "A1" 7 "g" 13 "Smac" 4 "L" "Mud" "Smac1" "Smac4" 55 240 240 28.6266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 45.6036731187748 3.81 NA NA "Smac"
"888" 903 "A1" 7 "g" 13 "Dry" 2 "L" NA "Dry1" "Dry2" 56 240 280 25.8266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 14.5220120412188 2.15 NA NA "Dry"
"889" 103 "A1" 7 "g" 13 "Ssmi" 1 "L" "Mud" "Ssmi2m" "aSsmi1" 57 280 0 21.8266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 38.484510006475 3.5 NA NA "Ssmi"
"890" 1575 "A1" 7 "g" 13 "Pmal" 4 "L" "All" "9JPmal1a" "hPmal4" 58 280 40 22.2266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 22.0618344098343 2.65 NA NA "Pmal"
"891" 1767 "A1" 7 "g" 13 "Smec" 4 "L" "All" "Smec1" "Smec4" 59 280 80 22.8266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 78.8542897643692 5.01 NA NA "Smec"
"892" 1511 "A1" 7 "g" 13 "Smac" 3 "L" "Mud" "Smac1" "Smac3" 60 280 120 22.3266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 17.9450913965703 2.39 NA NA "Smac"
"893" 647 "A1" 7 "g" 13 "Slep" 2 "L" "Mud" "8PSlep4m" "bSlep2" 61 280 160 23.5266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 7.35415424278835 1.53 NA NA "Slep"
"894" 1223 "A1" 7 "g" 13 "Sacu" 3 "L" "Mud" "9OSacu3" "bSacu3" 62 280 200 21.9266666666667 24.246555825 21.5 NA 18 35.921 0 0 "0" NA NA 6.33470742669846 1.42 NA NA "Sacu"
